path,tm_id,source,category_id,base_char_name
glyph_crops_merged_by_tm/TM_61073/5_20578_cat23__opencv.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_275_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_19_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_19781_cat23__opencv.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_710_cat100__kornia.jpg,TM_61073,yolo,100,xi
glyph_crops_merged_by_tm/TM_61073/5_1131_cat107__kornia.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_19910_cat119__opencv.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_579_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_20475_cat8__opencv.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_649_cat119__kornia.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_357_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_1112_cat7__kornia.jpg,TM_61073,yolo,7,alpha
glyph_crops_merged_by_tm/TM_61073/5_1053_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_1012_cat119__kornia.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_20330_cat8__opencv.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_240_cat107__kornia.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_804_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_47_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_20298_cat177__opencv.jpg,TM_61073,yolo,177,eta
glyph_crops_merged_by_tm/TM_61073/5_20528_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_20278_cat8__opencv.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_445_cat7__kornia.jpg,TM_61073,yolo,7,alpha
glyph_crops_merged_by_tm/TM_61073/5_20243_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_20102_cat201__opencv.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_20614_cat177__opencv.jpg,TM_61073,yolo,177,eta
glyph_crops_merged_by_tm/TM_61073/5_67_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_537_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_19958_cat23__opencv.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_21002_cat107__opencv.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_1008_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_1134_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_20362_cat201__opencv.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_20152_cat201__opencv.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_19799_cat119__opencv.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_628_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_695_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_368_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_526_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_559_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_20153_cat119__opencv.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_20028_cat23__opencv.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_102_cat107__kornia.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_20236_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_585_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_382_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_1074_cat107__kornia.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_20305_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_125_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_277_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_253_cat100__kornia.jpg,TM_61073,yolo,100,xi
glyph_crops_merged_by_tm/TM_61073/5_558_cat119__kornia.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_19858_cat201__opencv.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_536_cat169__kornia.jpg,TM_61073,yolo,169,eta
glyph_crops_merged_by_tm/TM_61073/5_20598_cat8__opencv.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_747_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_20492_cat8__opencv.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_1106_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_265_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_20304_cat100__opencv.jpg,TM_61073,yolo,100,xi
glyph_crops_merged_by_tm/TM_61073/5_117_cat119__kornia.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_20265_cat8__opencv.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_582_cat107__kornia.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_124_cat100__kornia.jpg,TM_61073,yolo,100,xi
glyph_crops_merged_by_tm/TM_61073/5_157_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_1087_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_56_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_20635_cat23__opencv.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_1098_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_353_cat7__kornia.jpg,TM_61073,yolo,7,alpha
glyph_crops_merged_by_tm/TM_61073/5_20718_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_587_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_1078_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_20125_cat7__opencv.jpg,TM_61073,yolo,7,alpha
glyph_crops_merged_by_tm/TM_61073/5_20633_cat119__opencv.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_20170_cat8__opencv.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_13_cat119__kornia.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_780_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_8_cat107__kornia.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_19939_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_20832_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_20408_cat201__opencv.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_21_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_20088_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_20738_cat119__opencv.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_281_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_19950_cat201__opencv.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_20425_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_20488_cat100__opencv.jpg,TM_61073,yolo,100,xi
glyph_crops_merged_by_tm/TM_61073/5_891_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_929_cat119__kornia.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_20611_cat107__opencv.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_837_cat119__kornia.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_610_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_19794_cat8__opencv.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_584_cat100__kornia.jpg,TM_61073,yolo,100,xi
glyph_crops_merged_by_tm/TM_61073/5_936_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_19933_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_639_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_1120_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_994_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_524_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_20646_cat23__opencv.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_700_cat100__kornia.jpg,TM_61073,yolo,100,xi
glyph_crops_merged_by_tm/TM_61073/5_547_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_865_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_250_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_769_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_20449_cat119__opencv.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_637_cat100__kornia.jpg,TM_61073,yolo,100,xi
glyph_crops_merged_by_tm/TM_61073/5_284_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_20634_cat201__opencv.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_20091_cat8__opencv.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_698_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_659_cat119__kornia.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_1132_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_412_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_114_cat119__kornia.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_20610_cat201__opencv.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_632_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_1092_cat100__kornia.jpg,TM_61073,yolo,100,xi
glyph_crops_merged_by_tm/TM_61073/5_200_cat107__kornia.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_1023_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_407_cat107__kornia.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_851_cat111__kornia.jpg,TM_61073,yolo,111,omicron
glyph_crops_merged_by_tm/TM_61073/5_857_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_20371_cat77__opencv.jpg,TM_61073,yolo,77,epsilon
glyph_crops_merged_by_tm/TM_61073/5_19806_cat119__opencv.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_20805_cat100__opencv.jpg,TM_61073,yolo,100,xi
glyph_crops_merged_by_tm/TM_61073/5_271_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_19801_cat8__opencv.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_20564_cat177__opencv.jpg,TM_61073,yolo,177,eta
glyph_crops_merged_by_tm/TM_61073/5_19887_cat23__opencv.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_20062_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_1086_cat107__kornia.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_20918_cat107__opencv.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_20789_cat201__opencv.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_20387_cat23__opencv.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_330_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_20211_cat119__opencv.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_20299_cat201__opencv.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_20772_cat119__opencv.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_78_cat107__kornia.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_755_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_669_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_20513_cat23__opencv.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_19830_cat23__opencv.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_300_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_607_cat119__kornia.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_20286_cat119__opencv.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_20007_cat8__opencv.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_1003_cat119__kornia.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_20487_cat100__opencv.jpg,TM_61073,yolo,100,xi
glyph_crops_merged_by_tm/TM_61073/5_20033_cat201__opencv.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_1083_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_838_cat100__kornia.jpg,TM_61073,yolo,100,xi
glyph_crops_merged_by_tm/TM_61073/5_398_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_415_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_20302_cat201__opencv.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_20266_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_111_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_1105_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_20514_cat23__opencv.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_959_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_528_cat100__kornia.jpg,TM_61073,yolo,100,xi
glyph_crops_merged_by_tm/TM_61073/5_679_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_20796_cat119__opencv.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_19979_cat119__opencv.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_263_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_17_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_20616_cat100__opencv.jpg,TM_61073,yolo,100,xi
glyph_crops_merged_by_tm/TM_61073/5_214_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_336_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_19961_cat119__opencv.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_274_cat107__kornia.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_790_cat119__kornia.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_20678_cat144__opencv.jpg,TM_61073,yolo,144,eta
glyph_crops_merged_by_tm/TM_61073/5_20617_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_20396_cat8__opencv.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_19797_cat201__opencv.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_20256_cat100__opencv.jpg,TM_61073,yolo,100,xi
glyph_crops_merged_by_tm/TM_61073/5_20220_cat177__opencv.jpg,TM_61073,yolo,177,eta
glyph_crops_merged_by_tm/TM_61073/5_20009_cat107__opencv.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_718_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_808_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_400_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_20427_cat8__opencv.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_20628_cat201__opencv.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_833_cat107__kornia.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_20037_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_19855_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_356_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_430_cat9__kornia.jpg,TM_61073,yolo,9,alpha
glyph_crops_merged_by_tm/TM_61073/5_91_cat119__kornia.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_20160_cat7__opencv.jpg,TM_61073,yolo,7,alpha
glyph_crops_merged_by_tm/TM_61073/5_20222_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_482_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_968_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_20373_cat23__opencv.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_712_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_20440_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_20663_cat119__opencv.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_322_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_1066_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_20757_cat111__opencv.jpg,TM_61073,yolo,111,omicron
glyph_crops_merged_by_tm/TM_61073/5_20002_cat23__opencv.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_20741_cat23__opencv.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_362_cat119__kornia.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_20240_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_19909_cat119__opencv.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_20_cat107__kornia.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_590_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_244_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_939_cat119__kornia.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_680_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_19992_cat201__opencv.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_462_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_20600_cat8__opencv.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_707_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_531_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_231_cat7__kornia.jpg,TM_61073,yolo,7,alpha
glyph_crops_merged_by_tm/TM_61073/5_20878_cat201__opencv.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_1013_cat107__kornia.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_20353_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_54_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_1117_cat107__kornia.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_19869_cat107__opencv.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_20531_cat23__opencv.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_31_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_594_cat77__kornia.jpg,TM_61073,yolo,77,epsilon
glyph_crops_merged_by_tm/TM_61073/5_422_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_878_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_20764_cat107__opencv.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_19854_cat119__opencv.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_19970_cat107__opencv.jpg,TM_61073,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_61073/5_987_cat119__kornia.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_20875_cat100__opencv.jpg,TM_61073,yolo,100,xi
glyph_crops_merged_by_tm/TM_61073/5_421_cat144__kornia.jpg,TM_61073,yolo,144,eta
glyph_crops_merged_by_tm/TM_61073/5_20791_cat201__opencv.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_1024_cat201__kornia.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_20639_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_352_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_19907_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_801_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_324_cat111__kornia.jpg,TM_61073,yolo,111,omicron
glyph_crops_merged_by_tm/TM_61073/5_417_cat225__kornia.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_20654_cat119__opencv.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_20156_cat119__opencv.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_19815_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_847_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_251_cat23__kornia.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_20769_cat23__opencv.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_867_cat119__kornia.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_1014_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_20674_cat23__opencv.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_1047_cat8__kornia.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_20332_cat23__opencv.jpg,TM_61073,yolo,23,iota
glyph_crops_merged_by_tm/TM_61073/5_20416_cat201__opencv.jpg,TM_61073,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_61073/5_20510_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_20809_cat225__opencv.jpg,TM_61073,yolo,225,eta
glyph_crops_merged_by_tm/TM_61073/5_20048_cat8__opencv.jpg,TM_61073,yolo,8,beta
glyph_crops_merged_by_tm/TM_61073/5_66_cat119__kornia.jpg,TM_61073,yolo,119,lambda
glyph_crops_merged_by_tm/TM_61073/5_19787_cat107__opencv.jpg,TM_61073,yolo,107,epsilon
